date,session_key,driver_number,gap_to_leader,meeting_key,interval
2025-10-05T13:00:21.093000+00:00,9896,16,25.402,1270,9.105
2025-10-05T13:00:21.158000+00:00,9896,31,74.153,1270,0.529
2025-10-05T13:00:21.187000+00:00,9896,44,30.585,1270,3.494
2025-10-05T13:00:21.249000+00:00,9896,27,71.747,1270,1.297
2025-10-05T13:00:21.398000+00:00,9896,14,64.364,1270,1.004
2025-10-05T13:00:21.843000+00:00,9896,23,60.82,1270,2.685
2025-10-05T13:00:22.416000+00:00,9896,5,72.905,1270,1.158
2025-10-05T13:00:22.815000+00:00,9896,12,27.138,1270,1.736
2025-10-05T13:00:23.132000+00:00,9896,43,69.602,1270,5.253
2025-10-05T13:00:23.173000+00:00,9896,10,73.663,1270,0.758
2025-10-05T13:00:23.674000+00:00,9896,4,7.359,1270,4.481
2025-10-05T13:00:23.689000+00:00,9896,31,74.174,1270,0.511
2025-10-05T13:00:24.150000+00:00,9896,22,70.617,1270,1.015
2025-10-05T13:00:24.462000+00:00,9896,18,57.371,1270,5.099
2025-10-05T13:00:24.501000+00:00,9896,6,63.481,1270,2.661
2025-10-05T13:00:25.011000+00:00,9896,81,16.321,1270,9.001
2025-10-05T13:00:25.117000+00:00,9896,1,2.874,1270,2.874
2025-10-05T13:00:25.175000+00:00,9896,55,58.081,1270,0.71
2025-10-05T13:00:25.342000+00:00,9896,14,64.327,1270,0.846
2025-10-05T13:00:25.455000+00:00,9896,27,71.929,1270,1.312
2025-10-05T13:00:25.568000+00:00,9896,87,58.47,1270,0.389
2025-10-05T13:00:25.672000+00:00,9896,30,52.461,1270,21.963
2025-10-05T13:00:26.335000+00:00,9896,44,30.643,1270,3.505
2025-10-05T13:00:26.600000+00:00,9896,5,73.063,1270,1.134
2025-10-05T13:00:26.633000+00:00,9896,43,69.614,1270,5.25
2025-10-05T13:00:26.731000+00:00,9896,1,2.887,1270,2.887
2025-10-05T13:00:26.836000+00:00,9896,16,25.408,1270,9.072
2025-10-05T13:00:27.370000+00:00,9896,10,73.83500000000001,1270,0.772
2025-10-05T13:00:27.587000+00:00,9896,22,70.583,1270,0.969
2025-10-05T13:00:27.939000+00:00,9896,31,74.406,1270,0.571
2025-10-05T13:00:28.050000+00:00,9896,23,60.977,1270,2.507
2025-10-05T13:00:28.353000+00:00,9896,81,16.322,1270,9.006
2025-10-05T13:00:28.598000+00:00,9896,12,27.164,1270,1.756
2025-10-05T13:00:28.731000+00:00,9896,63,0.0,1270,0.0
2025-10-05T13:00:28.968000+00:00,9896,27,71.953,1270,1.37
2025-10-05T13:00:29.048000+00:00,9896,1,2.856,1270,2.856
2025-10-05T13:00:29.618000+00:00,9896,4,7.38,1270,4.506
2025-10-05T13:00:30.101000+00:00,9896,5,73.1,1270,1.147
2025-10-05T13:00:30.215000+00:00,9896,30,52.659,1270,22.152
2025-10-05T13:00:30.615000+00:00,9896,43,69.603,1270,5.276
2025-10-05T13:00:30.731000+00:00,9896,1,2.85,1270,2.85
2025-10-05T13:00:30.747000+00:00,9896,18,57.526,1270,5.065
2025-10-05T13:00:30.784000+00:00,9896,6,63.698,1270,2.721
2025-10-05T13:00:30.800000+00:00,9896,10,73.801,1270,0.701
2025-10-05T13:00:31.271000+00:00,9896,4,7.394,1270,4.507
2025-10-05T13:00:31.350000+00:00,9896,31,74.346,1270,0.545
2025-10-05T13:00:31.436000+00:00,9896,22,70.41499999999999,1270,0.812
2025-10-05T13:00:31.571000+00:00,9896,1,2.848,1270,2.848
2025-10-05T13:00:31.633000+00:00,9896,14,64.532,1270,0.834
2025-10-05T13:00:31.658000+00:00,9896,55,58.429,1270,0.903
2025-10-05T13:00:32.112000+00:00,9896,44,30.665,1270,3.501
2025-10-05T13:00:32.149000+00:00,9896,87,58.94,1270,0.511
2025-10-05T13:00:32.711000+00:00,9896,81,16.406,1270,9.047
2025-10-05T13:00:32.948000+00:00,9896,27,71.944,1270,1.529
2025-10-05T13:00:33.538000+00:00,9896,4,7.36,1270,4.504
2025-10-05T13:00:34.048000+00:00,9896,16,25.402,1270,9.081
2025-10-05T13:00:34.087000+00:00,9896,5,73.088,1270,1.144
2025-10-05T13:00:34.353000+00:00,9896,23,61.157,1270,2.217
2025-10-05T13:00:34.520000+00:00,9896,30,52.691,1270,22.192
2025-10-05T13:00:34.611000+00:00,9896,10,73.6,1270,0.512
2025-10-05T13:00:34.800000+00:00,9896,1,2.857,1270,2.857
2025-10-05T13:00:35.134000+00:00,9896,31,74.12,1270,0.52
2025-10-05T13:00:35.252000+00:00,9896,4,7.351,1270,4.501
2025-10-05T13:00:35.271000+00:00,9896,18,57.734,1270,5.075
2025-10-05T13:00:35.775000+00:00,9896,12,27.124,1270,1.722
2025-10-05T13:00:36.084000+00:00,9896,4,7.349,1270,
2025-10-05T13:00:36.305000+00:00,9896,55,58.79,1270,1.056
2025-10-05T13:00:36.815000+00:00,9896,87,59.288,1270,0.498
2025-10-05T13:00:36.900000+00:00,9896,43,69.81,1270,5.278
2025-10-05T13:00:36.969000+00:00,9896,6,63.75,1270,2.593
2025-10-05T13:00:37.317000+00:00,9896,1,2.868,1270,2.868
2025-10-05T13:00:37.463000+00:00,9896,16,25.392,1270,9.07
2025-10-05T13:00:37.747000+00:00,9896,22,70.608,1270,0.798
2025-10-05T13:00:37.823000+00:00,9896,14,64.608,1270,0.858
2025-10-05T13:00:38.227000+00:00,9896,30,52.774,1270,22.216
2025-10-05T13:00:38.700000+00:00,9896,81,16.467,1270,9.087
2025-10-05T13:00:38.887000+00:00,9896,23,61.355,1270,2.067
2025-10-05T13:00:39.148000+00:00,9896,12,27.109,1270,1.717
2025-10-05T13:00:39.205000+00:00,9896,27,72.113,1270,1.505
2025-10-05T13:00:39.216000+00:00,9896,44,30.56,1270,3.436
2025-10-05T13:00:39.305000+00:00,9896,4,7.362,1270,4.505
2025-10-05T13:00:39.651000+00:00,9896,18,57.828,1270,5.137
2025-10-05T13:00:39.716000+00:00,9896,1,2.789,1270,2.789
2025-10-05T13:00:40.331000+00:00,9896,81,16.478,1270,9.084
2025-10-05T13:00:40.487000+00:00,9896,5,73.4,1270,1.287
2025-10-05T13:00:40.669000+00:00,9896,55,58.868,1270,1.04
2025-10-05T13:00:40.988000+00:00,9896,10,73.864,1270,0.464
2025-10-05T13:00:41.187000+00:00,9896,87,59.388,1270,0.52
2025-10-05T13:00:41.320000+00:00,9896,6,63.815,1270,2.46
2025-10-05T13:00:41.477000+00:00,9896,31,74.394,1270,0.53
2025-10-05T13:00:41.768000+00:00,9896,16,25.469,1270,9.063
2025-10-05T13:00:41.854000+00:00,9896,4,7.426,1270,4.558
2025-10-05T13:00:42.258000+00:00,9896,14,64.723,1270,0.908
2025-10-05T13:00:42.589000+00:00,9896,44,30.548,1270,3.439
2025-10-05T13:00:42.599000+00:00,9896,81,16.404,1270,9.044
2025-10-05T13:00:43.131000+00:00,9896,43,69.888,1270,5.28
2025-10-05T13:00:43.198000+00:00,9896,23,61.386,1270,1.998
2025-10-05T13:00:43.423000+00:00,9896,12,27.08,1270,1.611
2025-10-05T13:00:43.454000+00:00,9896,30,52.853,1270,22.268
2025-10-05T13:00:43.463000+00:00,9896,18,58.014,1270,5.24
2025-10-05T13:00:44.018000+00:00,9896,22,70.813,1270,0.925
2025-10-05T13:00:44.266000+00:00,9896,81,16.372,1270,9.021
2025-10-05T13:00:44.363000+00:00,9896,4,7.403,1270,4.614
2025-10-05T13:00:44.522000+00:00,9896,55,59.084,1270,1.07
2025-10-05T13:00:45.116000+00:00,9896,81,16.366,1270,9.017
2025-10-05T13:00:45.149000+00:00,9896,87,59.692,1270,0.608
2025-10-05T13:00:45.548000+00:00,9896,27,72.32,1270,1.507
2025-10-05T13:00:45.726000+00:00,9896,6,63.923,1270,2.537
2025-10-05T13:00:45.827000+00:00,9896,1,2.886,1270,2.886
2025-10-05T13:00:46.569000+00:00,9896,14,64.77,1270,0.847
2025-10-05T13:00:46.816000+00:00,9896,5,73.609,1270,1.289
2025-10-05T13:00:46.868000+00:00,9896,44,30.56,1270,3.48
2025-10-05T13:00:47.018000+00:00,9896,23,61.565,1270,1.873
2025-10-05T13:00:47.334000+00:00,9896,10,74.131,1270,0.522
2025-10-05T13:00:47.539000+00:00,9896,43,69.963,1270,5.24
2025-10-05T13:00:47.817000+00:00,9896,16,25.594,1270,9.127
2025-10-05T13:00:47.875000+00:00,9896,31,74.66499999999999,1270,0.534
2025-10-05T13:00:48.314000+00:00,9896,81,16.375,1270,9.013
2025-10-05T13:00:48.331000+00:00,9896,1,2.937,1270,2.937
2025-10-05T13:00:48.488000+00:00,9896,22,70.949,1270,0.986
2025-10-05T13:00:48.761000+00:00,9896,30,53.088,1270,22.445
2025-10-05T13:00:48.787000+00:00,9896,18,58.188,1270,5.335
2025-10-05T13:00:49.335000+00:00,9896,12,27.082,1270,1.488
2025-10-05T13:00:49.448000+00:00,9896,6,63.993,1270,2.428
2025-10-05T13:00:49.462000+00:00,9896,16,25.596,1270,9.118
2025-10-05T13:00:49.841000+00:00,9896,55,59.236,1270,1.048
2025-10-05T13:00:50.069000+00:00,9896,27,72.537,1270,1.588
2025-10-05T13:00:50.256000+00:00,9896,4,7.354,1270,4.468
2025-10-05T13:00:50.415000+00:00,9896,14,64.951,1270,0.958
2025-10-05T13:00:50.568000+00:00,9896,87,59.973,1270,0.737
2025-10-05T13:00:50.942000+00:00,9896,81,16.404,1270,8.978
2025-10-05T13:00:50.942000+00:00,9896,12,27.086,1270,1.49
2025-10-05T13:00:51.321000+00:00,9896,5,73.787,1270,1.25
2025-10-05T13:00:51.829000+00:00,9896,43,70.009,1270,5.239
2025-10-05T13:00:51.870000+00:00,9896,16,25.682,1270,9.278
2025-10-05T13:00:51.888000+00:00,9896,10,74.35,1270,0.563
2025-10-05T13:00:52.331000+00:00,9896,1,2.9,1270,2.9
2025-10-05T13:00:52.349000+00:00,9896,31,74.844,1270,0.494
2025-10-05T13:00:52.375000+00:00,9896,23,61.764,1270,1.791
2025-10-05T13:00:52.750000+00:00,9896,4,7.352,1270,4.415
2025-10-05T13:00:52.816000+00:00,9896,22,71.009,1270,1.0
2025-10-05T13:00:52.907000+00:00,9896,44,30.673,1270,3.591
2025-10-05T13:00:53.315000+00:00,9896,81,16.356,1270,8.953
2025-10-05T13:00:53.333000+00:00,9896,12,27.133,1270,1.451
2025-10-05T13:00:53.568000+00:00,9896,16,25.72,1270,9.348
2025-10-05T13:00:54.174000+00:00,9896,18,58.477,1270,5.389
2025-10-05T13:00:54.399000+00:00,9896,27,72.587,1270,1.578
2025-10-05T13:00:54.478000+00:00,9896,16,25.728,1270,9.362
2025-10-05T13:00:54.547000+00:00,9896,44,30.692,1270,3.606
2025-10-05T13:00:54.658000+00:00,9896,6,64.05199999999999,1270,2.288
2025-10-05T13:00:54.673000+00:00,9896,30,53.245,1270,22.58
2025-10-05T13:00:55.008000+00:00,9896,12,27.164,1270,1.444
2025-10-05T13:00:55.182000+00:00,9896,55,59.505,1270,1.028
2025-10-05T13:00:55.528000+00:00,9896,43,70.088,1270,5.137
2025-10-05T13:00:55.585000+00:00,9896,14,64.964,1270,0.912
2025-10-05T13:00:55.657000+00:00,9896,5,73.83500000000001,1270,1.248
2025-10-05T13:00:55.850000+00:00,9896,1,2.94,1270,2.94
2025-10-05T13:00:55.888000+00:00,9896,12,27.169,1270,1.441
2025-10-05T13:00:55.945000+00:00,9896,87,60.265,1270,0.76
2025-10-05T13:00:56.237000+00:00,9896,10,74.41,1270,0.575
2025-10-05T13:00:56.595000+00:00,9896,22,71.132,1270,1.044
2025-10-05T13:00:56.698000+00:00,9896,4,7.268,1270,4.368
2025-10-05T13:00:56.714000+00:00,9896,31,74.887,1270,0.477
2025-10-05T13:00:56.842000+00:00,9896,44,30.67,1270,3.537
2025-10-05T13:00:57.715000+00:00,9896,16,25.737,1270,
2025-10-05T13:00:57.875000+00:00,9896,23,62.152,1270,1.887
2025-10-05T13:00:58.216000+00:00,9896,27,72.756,1270,1.624
2025-10-05T13:00:58.521000+00:00,9896,44,30.684,1270,3.52
2025-10-05T13:00:59.088000+00:00,9896,12,27.162,1270,1.425
2025-10-05T13:00:59.251000+00:00,9896,81,16.364,1270,9.01
2025-10-05T13:00:59.387000+00:00,9896,5,73.965,1270,1.209
2025-10-05T13:00:59.425000+00:00,9896,44,30.683,1270,3.514
2025-10-05T13:00:59.885000+00:00,9896,1,2.96,1270,2.96
2025-10-05T13:00:59.950000+00:00,9896,6,64.214,1270,2.062
2025-10-05T13:01:00.075000+00:00,9896,10,74.583,1270,0.618
2025-10-05T13:01:00.149000+00:00,9896,18,58.682,1270,5.437
2025-10-05T13:01:00.182000+00:00,9896,4,7.253,1270,4.313
2025-10-05T13:01:00.238000+00:00,9896,16,25.814,1270,9.41
2025-10-05T13:01:00.540000+00:00,9896,31,75.08,1270,0.497
2025-10-05T13:01:00.860000+00:00,9896,14,65.14,1270,0.926
2025-10-05T13:01:00.860000+00:00,9896,43,70.25,1270,5.286
2025-10-05T13:01:01.049000+00:00,9896,55,59.612,1270,0.93
2025-10-05T13:01:01.614000+00:00,9896,12,27.175,1270,1.361
2025-10-05T13:01:01.658000+00:00,9896,87,60.229,1270,0.617
2025-10-05T13:01:01.775000+00:00,9896,81,16.369,1270,9.017
2025-10-05T13:01:01.936000+00:00,9896,22,71.3,1270,1.05
2025-10-05T13:01:02.148000+00:00,9896,30,53.459,1270,22.899
2025-10-05T13:01:02.598000+00:00,9896,44,30.669,1270,3.507
2025-10-05T13:01:02.734000+00:00,9896,16,25.796,1270,9.44
2025-10-05T13:01:03.699000+00:00,9896,23,62.261,1270,2.032
2025-10-05T13:01:03.708000+00:00,9896,27,73.091,1270,1.791
2025-10-05T13:01:04.075000+00:00,9896,12,27.146,1270,1.35
2025-10-05T13:01:04.183000+00:00,9896,4,7.275,1270,4.315
2025-10-05T13:01:04.875000+00:00,9896,5,74.266,1270,1.175
2025-10-05T13:01:05.175000+00:00,9896,44,30.742,1270,3.567
2025-10-05T13:01:05.500000+00:00,9896,10,74.867,1270,0.601
2025-10-05T13:01:05.529000+00:00,9896,30,53.488,1270,22.94
2025-10-05T13:01:05.705000+00:00,9896,81,16.244,1270,8.976
2025-10-05T13:01:05.727000+00:00,9896,6,64.252,1270,1.991
2025-10-05T13:01:05.916000+00:00,9896,1,2.93,1270,2.93
2025-10-05T13:01:05.922000+00:00,9896,31,75.305,1270,0.438
2025-10-05T13:01:06.241000+00:00,9896,43,70.518,1270,5.378
2025-10-05T13:01:06.575000+00:00,9896,14,,1270,0.888
2025-10-05T13:01:07.332000+00:00,9896,22,71.565,1270,1.047
2025-10-05T13:01:07.406000+00:00,9896,18,58.774,1270,5.315
2025-10-05T13:01:07.688000+00:00,9896,44,30.758,1270,3.612
2025-10-05T13:01:08.368000+00:00,9896,55,59.727,1270,0.953
2025-10-05T13:01:08.715000+00:00,9896,16,25.818,1270,9.454
2025-10-05T13:01:09.088000+00:00,9896,87,60.423,1270,0.696
2025-10-05T13:01:09.168000+00:00,9896,81,16.238,1270,8.985
2025-10-05T13:01:09.168000+00:00,9896,27,73.396,1270,1.831
2025-10-05T13:01:09.889000+00:00,9896,30,53.589,1270,23.029
2025-10-05T13:01:10.100000+00:00,9896,12,27.191,1270,1.373
2025-10-05T13:01:10.317000+00:00,9896,4,7.307,1270,4.377
2025-10-05T13:01:10.380000+00:00,9896,5,74.617,1270,1.221
2025-10-05T13:01:10.802000+00:00,9896,10,75.132,1270,0.515
2025-10-05T13:01:10.819000+00:00,9896,18,58.792,1270,5.304
2025-10-05T13:01:11.035000+00:00,9896,23,62.403999999999996,1270,1.981
2025-10-05T13:01:11.234000+00:00,9896,16,25.82,1270,9.451
2025-10-05T13:01:11.362000+00:00,9896,31,75.68,1270,0.548
2025-10-05T13:01:11.747000+00:00,9896,55,59.72,1270,0.928
2025-10-05T13:01:12.020000+00:00,9896,1,2.882,1270,2.882
2025-10-05T13:01:12.101000+00:00,9896,43,70.664,1270,5.524
2025-10-05T13:01:12.424000+00:00,9896,87,60.381,1270,0.661
2025-10-05T13:01:12.595000+00:00,9896,12,27.186,1270,1.366
2025-10-05T13:01:13.044000+00:00,9896,6,64.397,1270,1.993
2025-10-05T13:01:13.116000+00:00,9896,22,71.685,1270,1.021
2025-10-05T13:01:13.188000+00:00,9896,81,16.267,1270,8.992
2025-10-05T13:01:13.722000+00:00,9896,44,30.816,1270,3.625
2025-10-05T13:01:13.944000+00:00,9896,14,65.282,1270,0.885
2025-10-05T13:01:14.463000+00:00,9896,23,62.424,1270,2.043
2025-10-05T13:01:14.850000+00:00,9896,27,73.395,1270,1.71
2025-10-05T13:01:15.187000+00:00,9896,18,58.882,1270,5.293
2025-10-05T13:01:15.349000+00:00,9896,16,25.927,1270,9.683
2025-10-05T13:01:16.048000+00:00,9896,30,53.824,1270,23.151
2025-10-05T13:01:16.117000+00:00,9896,55,59.79,1270,0.908
2025-10-05T13:01:16.188000+00:00,9896,5,74.762,1270,1.367
2025-10-05T13:01:16.215000+00:00,9896,44,30.81,1270,3.624
2025-10-05T13:01:16.347000+00:00,9896,1,2.854,1270,2.854
2025-10-05T13:01:16.347000+00:00,9896,4,7.235,1270,4.353
2025-10-05T13:01:16.516000+00:00,9896,6,64.462,1270,2.038
2025-10-05T13:01:16.623000+00:00,9896,10,75.189,1270,0.427
2025-10-05T13:01:16.642000+00:00,9896,87,60.346,1270,0.556
2025-10-05T13:01:16.666000+00:00,9896,12,27.226,1270,1.299
2025-10-05T13:01:17.001000+00:00,9896,31,75.553,1270,0.364
2025-10-05T13:01:17.277000+00:00,9896,14,65.217,1270,0.755
2025-10-05T13:01:17.749000+00:00,9896,30,53.861,1270,23.169
2025-10-05T13:01:18.786000+00:00,9896,23,62.468,1270,2.122
2025-10-05T13:01:18.815000+00:00,9896,16,25.924,1270,9.686
2025-10-05T13:01:19.199000+00:00,9896,81,16.228,1270,8.921
2025-10-05T13:01:19.435000+00:00,9896,43,70.771,1270,5.489
2025-10-05T13:01:20.075000+00:00,9896,30,53.907,1270,23.237
2025-10-05T13:01:20.145000+00:00,9896,12,27.231,1270,1.307
2025-10-05T13:01:20.275000+00:00,9896,44,30.838,1270,3.612
2025-10-05T13:01:20.499000+00:00,9896,22,71.834,1270,1.063
2025-10-05T13:01:20.605000+00:00,9896,4,7.105,1270,4.251
2025-10-05T13:01:20.643000+00:00,9896,1,2.911,1270,2.911
2025-10-05T13:01:20.912000+00:00,9896,6,64.598,1270,2.13
2025-10-05T13:01:21.375000+00:00,9896,18,59.135,1270,5.311
2025-10-05T13:01:21.548000+00:00,9896,14,65.2,1270,0.602
2025-10-05T13:01:21.789000+00:00,9896,30,53.939,1270,23.255
2025-10-05T13:01:22.232000+00:00,9896,27,73.58500000000001,1270,1.751
2025-10-05T13:01:22.290000+00:00,9896,55,60.055,1270,0.92
2025-10-05T13:01:22.749000+00:00,9896,30,53.951,1270,23.268
2025-10-05T13:01:22.815000+00:00,9896,43,70.773,1270,5.556
2025-10-05T13:01:22.833000+00:00,9896,16,25.909,1270,9.642
2025-10-05T13:01:22.868000+00:00,9896,87,60.639,1270,0.584
2025-10-05T13:01:23.034000+00:00,9896,18,59.179,1270,5.318
2025-10-05T13:01:23.520000+00:00,9896,5,74.872,1270,1.287
2025-10-05T13:01:23.770000+00:00,9896,44,30.855,1270,3.624
2025-10-05T13:01:23.982000+00:00,9896,22,71.841,1270,1.068
2025-10-05T13:01:23.986000+00:00,9896,55,60.09,1270,0.911
2025-10-05T13:01:24.131000+00:00,9896,12,27.197,1270,1.288
2025-10-05T13:01:24.131000+00:00,9896,10,75.47,1270,0.598
2025-10-05T13:01:24.233000+00:00,9896,1,2.869,1270,2.869
2025-10-05T13:01:24.387000+00:00,9896,31,75.735,1270,0.265
2025-10-05T13:01:24.515000+00:00,9896,87,60.657,1270,0.567
2025-10-05T13:01:24.871000+00:00,9896,4,7.143,1270,4.232
2025-10-05T13:01:25.022000+00:00,9896,23,62.794,1270,2.155
2025-10-05T13:01:25.325000+00:00,9896,81,16.188,1270,8.953
2025-10-05T13:01:25.448000+00:00,9896,18,59.256,1270,5.349
2025-10-05T13:01:25.615000+00:00,9896,27,73.592,1270,
2025-10-05T13:01:25.915000+00:00,9896,30,53.992,1270,23.323
2025-10-05T13:01:26.424000+00:00,9896,55,60.246,1270,0.99
2025-10-05T13:01:26.669000+00:00,9896,23,62.816,1270,2.159
2025-10-05T13:01:26.898000+00:00,9896,5,74.87,1270,1.278
2025-10-05T13:01:26.908000+00:00,9896,6,64.656,1270,1.862
2025-10-05T13:01:26.958000+00:00,9896,87,60.766,1270,0.52
2025-10-05T13:01:27.115000+00:00,9896,43,70.795,1270,5.595
2025-10-05T13:01:27.175000+00:00,9896,18,59.311,1270,5.372
2025-10-05T13:01:27.474000+00:00,9896,10,75.444,1270,0.574
2025-10-05T13:01:27.615000+00:00,9896,14,65.379,1270,0.723
2025-10-05T13:01:27.657000+00:00,9896,31,75.62,1270,0.176
2025-10-05T13:01:27.732000+00:00,9896,44,30.822,1270,3.625
2025-10-05T13:01:28.099000+00:00,9896,18,59.327,1270,5.376
2025-10-05T13:01:28.184000+00:00,9896,55,60.325,1270,1.014
2025-10-05T13:01:28.202000+00:00,9896,22,71.881,1270,1.086
2025-10-05T13:01:28.448000+00:00,9896,4,7.089,1270,4.22
2025-10-05T13:01:28.569000+00:00,9896,30,54.143,1270,23.401
2025-10-05T13:01:28.579000+00:00,9896,6,64.708,1270,1.892
2025-10-05T13:01:28.684000+00:00,9896,87,60.833,1270,0.508
2025-10-05T13:01:29.003000+00:00,9896,16,26.018,1270,9.79
2025-10-05T13:01:29.075000+00:00,9896,23,62.888,1270,2.122
2025-10-05T13:01:29.075000+00:00,9896,55,60.344,1270,1.017
2025-10-05T13:01:29.256000+00:00,9896,14,65.396,1270,0.688
2025-10-05T13:01:29.338000+00:00,9896,1,2.855,1270,2.855
2025-10-05T13:01:29.582000+00:00,9896,81,16.079,1270,8.974
2025-10-05T13:01:29.587000+00:00,9896,87,60.847,1270,0.503
2025-10-05T13:01:29.950000+00:00,9896,27,73.648,1270,1.767
2025-10-05T13:01:30.175000+00:00,9896,12,27.214,1270,1.196
2025-10-05T13:01:30.811000+00:00,9896,23,62.959,1270,2.126
2025-10-05T13:01:30.963000+00:00,9896,6,64.786,1270,1.898
2025-10-05T13:01:31.134000+00:00,9896,30,54.198,1270,23.44
2025-10-05T13:01:31.250000+00:00,9896,5,74.917,1270,1.269
2025-10-05T13:01:31.288000+00:00,9896,18,59.367,1270,5.375
2025-10-05T13:01:31.657000+00:00,9896,14,65.449,1270,0.663
2025-10-05T13:01:31.732000+00:00,9896,10,75.408,1270,0.491
2025-10-05T13:01:31.789000+00:00,9896,23,62.975,1270,2.128
2025-10-05T13:01:31.799000+00:00,9896,31,75.456,1270,0.048
2025-10-05T13:01:32.235000+00:00,9896,55,60.308,1270,0.941
2025-10-05T13:01:32.716000+00:00,9896,87,60.776,1270,0.468
2025-10-05T13:01:32.743000+00:00,9896,6,64.847,1270,1.888
2025-10-05T13:01:33.245000+00:00,9896,43,70.979,1270,5.6
2025-10-05T13:01:33.353000+00:00,9896,14,65.482,1270,0.635
2025-10-05T13:01:33.478000+00:00,9896,4,6.996,1270,4.141
2025-10-05T13:01:33.595000+00:00,9896,6,64.876,1270,1.901
2025-10-05T13:01:33.805000+00:00,9896,44,30.826,1270,3.612
2025-10-05T13:01:33.818000+00:00,9896,81,16.122,1270,8.979
2025-10-05T13:01:33.916000+00:00,9896,18,59.486,1270,5.343
2025-10-05T13:01:34.226000+00:00,9896,14,65.483,1270,0.607
2025-10-05T13:01:34.348000+00:00,9896,22,72.111,1270,1.132
2025-10-05T13:01:34.437000+00:00,9896,1,2.876,1270,2.876
2025-10-05T13:01:34.811000+00:00,9896,55,60.398,1270,0.912
2025-10-05T13:01:34.875000+00:00,9896,43,71.022,1270,5.626
2025-10-05T13:01:34.916000+00:00,9896,23,62.988,1270,2.212
2025-10-05T13:01:35.087000+00:00,9896,16,25.976,1270,9.788
2025-10-05T13:01:35.316000+00:00,9896,87,60.906,1270,0.508
2025-10-05T13:01:35.988000+00:00,9896,22,72.144,1270,1.122
2025-10-05T13:01:36.094000+00:00,9896,27,73.84,1270,1.729
2025-10-05T13:01:36.342000+00:00,9896,12,27.225,1270,1.249
2025-10-05T13:01:36.520000+00:00,9896,18,59.554,1270,5.356
2025-10-05T13:01:36.915000+00:00,9896,6,64.99,1270,2.002
2025-10-05T13:01:37.349000+00:00,9896,43,71.014,1270,5.565
2025-10-05T13:01:37.349000+00:00,9896,30,54.341,1270,23.525
2025-10-05T13:01:37.415000+00:00,9896,14,65.391,1270,0.401
2025-10-05T13:01:37.570000+00:00,9896,81,16.069,1270,8.98
2025-10-05T13:01:37.585000+00:00,9896,5,75.201,1270,1.361
2025-10-05T13:01:37.615000+00:00,9896,55,60.532,1270,0.978
2025-10-05T13:01:37.626000+00:00,9896,23,63.077,1270,2.171
2025-10-05T13:01:37.754000+00:00,9896,27,73.867,1270,1.723
2025-10-05T13:01:38.015000+00:00,9896,87,61.08,1270,0.548
2025-10-05T13:01:38.332000+00:00,9896,10,76.094,1270,0.893
2025-10-05T13:01:38.449000+00:00,9896,22,72.269,1270,1.255
2025-10-05T13:01:38.588000+00:00,9896,4,6.985,1270,4.109
2025-10-05T13:01:38.599000+00:00,9896,31,76.351,1270,0.257
2025-10-05T13:01:38.949000+00:00,9896,43,71.048,1270,5.566
2025-10-05T13:01:39.049000+00:00,9896,5,75.227,1270,1.36
2025-10-05T13:01:39.488000+00:00,9896,16,25.985,1270,9.906
2025-10-05T13:01:39.537000+00:00,9896,6,65.108,1270,2.031
2025-10-05T13:01:39.815000+00:00,9896,30,54.388,1270,23.578
2025-10-05T13:01:39.878000+00:00,9896,43,71.055,1270,5.572
2025-10-05T13:01:39.899000+00:00,9896,44,30.748,1270,3.523
2025-10-05T13:01:40.048000+00:00,9896,10,76.164,1270,0.937
2025-10-05T13:01:40.048000+00:00,9896,14,65.593,1270,0.485
2025-10-05T13:01:40.116000+00:00,9896,23,63.142,1270,2.062
2025-10-05T13:01:40.134000+00:00,9896,27,73.964,1270,1.695
2025-10-05T13:01:40.233000+00:00,9896,22,72.345,1270,1.297
2025-10-05T13:01:40.248000+00:00,9896,1,2.897,1270,2.897
2025-10-05T13:01:40.251000+00:00,9896,31,76.402,1270,0.238
2025-10-05T13:01:40.737000+00:00,9896,12,27.262,1270,1.277
2025-10-05T13:01:41.099000+00:00,9896,22,72.372,1270,1.317
2025-10-05T13:01:41.442000+00:00,9896,5,75.257,1270,1.293
2025-10-05T13:01:41.882000+00:00,9896,27,74.028,1270,1.683
2025-10-05T13:01:42.121000+00:00,9896,6,65.214,1270,2.072
2025-10-05T13:01:42.389000+00:00,9896,10,76.209,1270,0.952
2025-10-05T13:01:42.486000+00:00,9896,81,15.99,1270,8.994
2025-10-05T13:01:42.632000+00:00,9896,14,65.672,1270,0.458
2025-10-05T13:01:42.705000+00:00,9896,31,76.52199999999999,1270,0.313
2025-10-05T13:01:42.799000+00:00,9896,27,74.047,1270,1.675
2025-10-05T13:01:42.912000+00:00,9896,18,59.985,1270,5.644
2025-10-05T13:01:43.015000+00:00,9896,43,71.071,1270,5.68
